01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01777,01777,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01777,01767,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01777,01767,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01777,01767,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01777,01767,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01777,01777,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01777,01777,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01333,01333,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01333,01333,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01333,01333,01555,01555,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01333,01333,01555,01555,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01333,01555,01555,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01333,01555,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01333,01333,01555,
01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,01555,

